axis,index,median_resid
col,262,0.13279428223354373
col,263,0.03890221055082854
col,264,-0.03970636682463624
col,265,0.16677725216836103
col,266,0.008024508828188281
col,267,0.11416494447651093
col,268,0.2232349186927256
col,269,0.16132988451485097
col,270,0.10782195027371966
col,271,0.21661807427185487
col,272,0.09421432859117118
col,273,0.014267338134209329
col,274,0.07189791408564083
col,275,0.065183849788085
col,276,0.061899651139834866
col,277,0.0163091088178966
col,278,0.0900393487001594
col,279,-0.010133178560185474
col,280,0.0863346683211601
col,281,-0.06631257210453168
col,282,-0.0024800946937815205
col,283,-0.010538577294105345
col,284,0.015456992492429933
col,285,0.1545705013334735
col,286,-0.046716524842588925
col,287,-0.10458949857769895
col,288,-0.002578425246662519
col,289,0.03448100350527694
col,290,-0.07753554573892041
col,291,0.04116782875650049
col,292,0.1814833580787738
col,293,0.13465197976288357
col,294,0.03368063334966953
col,295,0.1540043072834072
col,296,0.03570146076797176
col,297,0.11936898198762513
col,298,-0.030816897500316465
col,299,0.044923091633195966
col,300,0.12426549163341427
col,301,0.01330215235869403
col,302,0.011237659906778497
col,303,-0.007740908957664772
col,304,-0.021169579401434824
col,305,0.13290009157366622
col,306,0.12380959177426698
col,307,0.012135544655084374
col,308,-0.040358257897569416
col,309,0.04931367185393176
col,310,0.07620318246115065
col,311,-0.014935412886740274
col,312,-0.025445544592739733
col,313,0.1284803363298228
col,314,0.021616673813888543
col,315,0.02685876681445265
col,316,0.04122590449745811
col,317,0.014932544428078565
col,318,0.093258998531911
col,319,-0.07514150548109111
col,320,0.13806177344467674
col,321,0.2116531266956403
col,322,0.03310809738260723
col,323,0.24341542421109708
col,324,0.13710031363640462
col,325,0.0038463515455093855
col,326,0.15296531822692438
col,327,0.1090913250048482
col,328,-0.113439246067502
col,329,-0.02547984690653804
col,330,-0.029306059141902985
col,331,-0.053460480700636914
col,332,0.0389936634572452
col,333,0.09835341839296241
col,334,0.1372635200401353
col,335,0.1267657636381978
col,336,-0.04502773429792395
col,337,-0.054316101871960676
col,338,0.24253531139240847
col,339,0.25794205304186946
col,340,-0.11544703266486422
col,341,0.0196160366930771
col,342,-0.0424325654069575
col,343,0.043731751897886806
col,344,0.0029937250523306425
col,345,0.024332972704151246
col,346,0.005769804983574822
col,347,0.17969185412983357
col,348,-0.04283162669099916
col,349,0.16775311657610015
col,350,0.03904955770757912
col,351,0.35753584936813443
col,352,-0.09268310863374296
col,353,0.061201810854374816
col,354,0.01787674466197897
col,355,0.03614161044888853
col,356,-0.07940075183934514
col,357,0.02771736384644985
col,358,0.04960725851666181
col,359,0.22531732804036597
col,360,-0.014619052878894756
col,361,-0.09654093510442285
col,362,0.049080601944760716
col,363,0.01192244615005933
col,364,0.025285573129242067
col,365,0.10613281403837327
col,366,0.012109615291779896
col,367,0.03742820851814965
col,368,0.0391777732915477
col,369,0.08659399118981614
col,370,0.09177133295437212
col,371,0.024606332101317907
col,372,0.08719907685369055
col,373,0.11789108641069745
col,374,0.10512873372971798
col,375,0.11293440405050337
col,376,0.06048864380615404
col,377,-0.053033951107086974
col,378,0.07831451637591913
col,379,0.1281651590374775
col,380,0.030675288168712456
col,381,0.08132519073735445
col,382,0.0093772496622333
col,383,-0.0848108039000457
col,384,0.019192223927354313
col,385,-0.14698460129902635
col,386,-0.008217588678967047
col,387,0.08214471786831368
col,388,0.11631601302223515
col,389,-0.04580031337684476
col,390,0.15798863819373565
col,391,0.11885061201071867
col,392,0.1147897957796995
col,393,0.052059932038593715
col,394,-0.03829014740504899
col,395,-0.024953423107679118
col,396,0.15366439645305263
col,397,0.13935781609103248
col,398,0.04113696920897958
col,399,0.16588915178427222
col,400,-0.03968095709469832
col,401,-0.00041351741483097726
col,402,0.15416508879192747
col,403,0.12434365931606184
col,404,0.18694608635538668
col,405,0.03942580528979178
col,406,-0.007021677583944452
col,407,-0.01263575141436224
col,408,0.01916955901425066
col,409,0.0811326175740037
col,410,0.014429383805688367
col,411,0.10932262137698423
col,412,0.10526048565166635
col,413,-0.04305843855835656
col,414,0.11055445659335295
col,415,0.024046720957652923
col,416,0.07208207258641597
col,417,-0.04449007038597408
col,418,-0.11769484234475502
col,419,0.06729422825726328
col,420,0.10050812646944962
col,421,-0.06877902895070998
col,422,0.026903483343191148
col,423,0.2033679885998554
col,424,0.055254069786068616
col,425,0.027223558097322798
col,426,-0.04705774688649189
col,427,-0.07036001629917621
col,428,0.02614988429610321
col,429,-0.004838749297173983
col,430,0.18015810038739266
col,431,0.0015501056077695807
col,432,0.061454641939210575
col,433,0.09478678979429844
col,434,0.19543819037592236
col,435,0.08140053850023676
col,436,0.02324884037121855
col,437,0.05703360182894679
col,438,0.046774352517160445
col,439,0.11619951852126587
col,440,0.04242321743639055
col,441,0.054215488185580085
col,442,0.013736039955894341
col,443,-0.03184684746795163
col,444,-0.027524063728248116
col,445,0.16938082667835275
col,446,-0.046381705782335914
col,447,-0.10192720081829876
col,448,-0.10963968769749055
col,449,0.14403835028634004
col,450,0.10768165108399685
col,451,0.20703021205457706
col,452,0.1324408265243533
col,453,0.06895012253021537
col,454,0.038891017345608514
col,455,0.05444520829755373
col,456,-0.0771645678870918
col,457,-0.058988283690736054
col,458,0.07947615686089549
col,459,0.06447867263848783
col,460,0.11761885345092438
col,461,0.0006376633441322888
col,462,-0.06504407523540046
col,463,-0.10521973883926306
col,464,-0.03355873714442836
col,465,0.07351245531749528
col,466,0.059076416422744416
col,467,0.007503726052281223
col,468,0.08252319176684786
col,469,0.07729681716881753
col,470,-0.1274822151296071
col,471,0.10396752088484007
col,472,0.09252219085790614
col,473,0.13857122239033348
col,474,0.014257619132159505
col,475,-0.04283532912165189
col,476,0.09337557877794511
col,477,0.21140256991027062
col,478,0.11192495550109527
col,479,0.016322133181965626
col,480,-0.03070466425885998
col,481,0.10882244366520899
col,482,-0.014905932403465716
col,483,0.05925272031594098
col,484,0.09932053535002616
col,485,0.0342590718275253
col,486,-0.007943313776561656
col,487,-0.05923390412059071
col,488,-0.027220540527019388
col,489,0.006629190767591275
col,490,0.053754921324937754
col,491,0.2343212022083665
col,492,0.12272680663243696
col,493,0.10004844460329743
col,494,0.12788202842475105
col,495,0.06464113967117324
col,496,-0.0626446275527961
col,497,-0.13029853439388406
col,498,0.06919341618119468
col,499,0.09634144044832382
col,500,-0.015211861871535781
col,501,0.03738429331622939
col,502,0.07700831573244571
col,503,-0.08213021456884917
col,504,0.15859421817324115
col,505,0.09180881889506676
col,506,-0.021365232074687324
col,507,0.019521372251654068
col,508,-0.047398324339414266
col,509,-0.05821839423101505
col,510,0.1292342529521644
col,511,0.05640874125595019
col,512,0.15736164351216875
col,513,0.06978816185467007
col,514,0.0331332922975589
col,515,0.0990268775490799
col,516,0.014084698628830328
col,517,-0.06650139233412977
col,518,0.051910631907748694
col,519,0.12218705338280866
col,520,0.015967691863972178
col,521,0.04411614887318116
col,522,0.25663483770230044
col,523,-0.015488888840030413
col,524,0.1600660761706849
col,525,0.0013609366848981175
col,526,0.057128769639803956
col,527,-0.01967401288740156
col,528,-0.1563629623633962
col,529,-0.07452872006320632
col,530,-0.024412524956579418
col,531,-0.08744119758939117
col,532,0.10772529263988062
col,533,0.17496039448277312
col,534,0.21802393585350854
col,535,0.13676757481334656
col,536,0.08877763260679306
col,537,-0.015539701809525575
col,538,-0.02955591103364874
col,539,0.08383661583313096
col,540,-0.039875633131021715
col,541,0.05957110702231461
col,542,0.042475198517366586
col,543,-0.1292377927249353
col,544,0.005157862070654495
col,545,-0.03413419495403058
col,546,0.038039925723371226
col,547,0.14434987303727498
col,548,0.09387327207470797
col,549,-0.03237985217177908
col,550,0.03673818825205277
col,551,0.012401959654590566
col,552,0.19694166322885787
col,553,0.05398457702320458
col,554,0.09497528994344728
col,555,0.059302628181121086
col,556,0.03306637279716007
col,557,0.02190984168990795
col,558,-0.013427828915636653
col,559,0.002990789924662174
col,560,0.16835208406416902
col,561,0.09974475313229458
col,562,-0.015849408330026904
col,563,0.08226002716701597
col,564,0.059973890708298505
col,565,0.05411986907828048
col,566,0.13932075573563552
col,567,0.2254287425023329
col,568,0.11885121918900765
col,569,-0.037634912399397535
col,570,-0.10945670218415016
col,571,-0.046871683866496205
col,572,-0.06080329958681974
col,573,-0.11860020255596826
col,574,0.026640150420599085
col,575,0.05759937438006979
col,576,0.09619689634422901
col,577,0.13349366701614107
col,578,0.05356191324129611
col,579,0.026224727794536662
col,580,0.0865224904237274
col,581,0.2796674738449134
col,582,0.18885779447939655
col,583,0.10188071308684243
col,584,0.19693317035094227
col,585,0.14434772985533506
col,586,0.13575760172987295
col,587,0.13937784259017638
col,588,0.02858351611433463
col,589,0.05329457574580054
col,590,0.011296964310931301
col,591,0.048083603418270116
col,592,-0.10312526040065784
col,593,0.0669661328508111
col,594,0.06716602061551624
col,595,0.006826100979648864
col,596,-0.11993287375605899
col,597,-0.049903587653039594
col,598,0.05141295773042076
col,599,0.0262668673982982
col,600,-0.0816949385162804
col,601,0.09426516948345132
col,602,0.04336505108785271
col,603,0.22747123429436567
col,604,0.10019761684153572
col,605,-0.03945891860141959
col,606,0.08536251720011645
col,607,-0.025105070227068538
col,608,0.021080426676744146
col,609,-0.08993738700313614
col,610,0.050481005341247
col,611,0.03591835407614674
col,612,-0.086153897126926
col,613,-0.07934547547634896
col,614,0.014018403555459358
col,615,0.10421507927862717
col,616,-0.06933000844018622
col,617,-0.1262085798858541
col,618,0.17452898917815673
col,619,0.11058668023335905
col,620,0.11798232546881104
col,621,-0.001897437173539629
col,622,0.05116225467266533
col,623,-0.036901261417603415
col,624,0.15434975118960725
col,625,-0.07641839996902888
col,626,0.05933867098000789
col,627,0.16383754867070355
col,628,0.044449769348807955
col,629,0.07708574797105072
col,630,0.16596126323865068
col,631,0.2322078287428493
col,632,0.16567065029862427
col,633,0.08604250616319042
col,634,0.028398835103913278
col,635,0.04109065194783268
col,636,0.03486001709483855
col,637,0.08248747094664566
col,638,-0.03997778514436234
col,639,-0.0014419460132018003
col,640,0.04557799835293208
col,641,-0.07524995874622631
col,642,-0.07198072904369779
col,643,0.014731857661377745
col,644,0.016624286414722356
col,645,0.09062556668409405
col,646,0.0833495279887777
col,647,-0.11781017354253986
col,648,0.00215066087501814
col,649,-0.010471089911870735
col,650,0.20888524591039292
col,651,0.059924752412352955
col,652,0.12205174880737335
col,653,-0.04559702133082855
col,654,0.0690099521614429
col,655,0.06204756987164073
col,656,0.1529726660631252
col,657,0.12791762148051067
col,658,-0.019433295008909557
col,659,-0.10484114074592021
col,660,0.03728211997992892
col,661,0.0696922869140364
col,662,0.09062884407044258
col,663,0.0500360097727528
col,664,0.0010791638476446153
col,665,0.024501923911964152
col,666,-0.07822384444451425
col,667,-0.04678403789606023
col,668,-0.22956476700797435
col,669,-0.03942767375252165
col,670,0.08948801731754497
col,671,-0.08503970327365185
col,672,-0.06571936650714472
col,673,-0.03353977096161076
col,674,0.03726747822907761
col,675,-0.06808604029391496
col,676,0.13352763609393037
col,677,-0.029158497694018237
col,678,0.18211174979611533
col,679,0.0050411497171571895
col,680,0.16163967347581387
col,681,0.16128744955018082
col,682,0.20044658345216426
col,683,0.226451100826222
col,684,0.17919963107501813
col,685,0.13041863119386177
col,686,-4.4611299131691595e-05
col,687,-0.02510588182053297
col,688,-0.2130502866399393
col,689,-0.26916827092860585
col,690,-0.09677162565669661
col,691,0.021349476141999224
col,692,0.03605040489370959
col,693,0.025513631942844395
col,694,0.1650955670387546
col,695,0.19747451936604676
col,696,0.1314359652515753
col,697,0.1482815690847099
col,698,0.020844824226290637
col,699,0.08132043563125979
col,700,0.07018317964832033
col,701,-0.09900601241607365
col,702,-0.05947143861834725
col,703,0.05819714968648526
col,704,0.029387675506328037
col,705,0.19166444917531944
col,706,0.10517539428704481
col,707,0.027497089594141322
col,708,0.07467766099461226
col,709,0.0600114104091265
col,710,0.12463404058769711
col,711,0.03765116224526732
col,712,0.11792430557791533
col,713,-0.10375159233263442
col,714,0.03581362874268912
col,715,0.06477373003850939
col,716,0.009528252460996534
col,717,-0.05180796258742726
col,718,0.17249856557874121
col,719,-0.001809736413533436
col,720,0.1961207458884684
col,721,0.15974486765666374
col,722,0.07474820292908468
col,723,0.023220274450106437
col,724,0.07500651247957002
col,725,-0.006306364453149804
col,726,0.036018855434280184
col,727,-0.12771880645082057
col,728,-0.17488314623236967
col,729,-0.13544649577011159
col,730,0.06331060874901562
col,731,-0.03762985041090472
col,732,0.16765518885304598
col,733,0.2578916731971259
col,734,0.1257934924565376
col,735,0.046109449035048655
col,736,0.037605650008982305
col,737,0.04267169862239184
col,738,0.15286676264055288
col,739,0.014063281980968512
col,740,0.19748565074311664
col,741,0.03393552404514466
col,742,0.029886231465733104
col,743,-0.15522996697302638
col,744,0.08019152847923827
col,745,0.08084105586173429
col,746,0.16655696024814537
col,747,0.17675831454138802
col,748,0.07862245448641891
col,749,-0.008064905133089884
col,750,0.006097111337737715
col,751,-0.1296520287401064
col,752,-0.002290011754221055
col,753,-0.13681883499265446
col,754,-0.009134080440434289
col,755,0.13154316100381136
col,756,0.20808692234404358
col,757,0.15657949284043848
col,758,0.2736272229331913
col,759,0.16289961841888978
col,760,0.1731763219763569
col,761,0.08382741621723344
col,762,0.08643517439444626
col,763,0.019072865318024768
col,764,0.043147113802080916
col,765,-0.07457172485975327
col,766,0.10904643132381109
col,767,-0.027942434031149155
col,768,0.02322607736987159
col,769,0.21504516618508251
col,770,0.0835961843655495
col,771,0.14783588966111783
col,772,0.25623816837127045
col,773,0.019822401484282715
col,774,0.15507128419554927
col,775,-0.034673762753340664
col,776,0.06492903061882771
col,777,0.051121952183727615
col,778,0.00775244282740184
col,779,0.08848319466483545
col,780,0.07950849794959325
col,781,0.273934438758884
col,782,0.0960775339182427
col,783,0.34949013280777885
col,784,0.19034869173440505
col,785,0.13873212642512467
col,786,-0.01052287504328664
col,787,0.0741111756768893
col,788,-0.004395375130162638
col,789,0.07925522466130808
col,790,0.02426149166354019
col,791,0.03919166697181975
col,792,0.11005441701967023
col,793,0.056163493994635605
col,794,0.12605641312236537
col,795,0.19584967278055654
col,796,0.33549983797711747
col,797,0.2052131927974079
col,798,0.09840243399314286
col,799,0.07481580834397938
col,800,0.02772589232483469
col,801,0.09692824234031416
col,802,-0.12744377970019816
col,803,-0.29405439838417724
col,804,-0.40817159124278035
col,805,-0.5454735853421622
col,806,-0.6044399896732715
col,807,-0.7422123794339539
